token;freq
pejti;6
ɪnɛtɪsts;2
wnɪw;3
wtlf;1
ktvt;1
fsn;3
kzd͡ʒow;1
ʃowbɑks;1
d͡ʒisi;1
ɡawʃ;1
sowulajv;1
ɹʌfɪnz;1
skæɹə;1
tzɪdɛk;1
θhajmɹ̩;1
ʃwɪŋ;1
wfæn;7
wkæm;1
mændɪk;1
ajsənvɪl;1
əmɛɹ̩ɪs;1
ɡtɑ;1
nvɹ̩;1
ɪfɹ̩;2
ntks;1
ɹejstɹək;1
bɹɛθɪt;5
kɪtk;1
pɪnkɹɪst;1
tɛlɛstɹim;5
wmv;6
mɛtɑfəl;1
wvks;1
wmks;1
ajmɑks;1
zɪɪu;2
t͡ʃawt͡ʃi;1
ɡjuzæŋ;1
wuwejaj;1
tʊɹil;2
plisəθ;1
ɑɹ̩əθɹən;1
bɛθɹ;2
hæɡɪθ;1
ɑfhil;1
ænl;1
kæsil;1
sækil;1
nɛtɪsʃajm;1
ɑlɹ̩iə;181
æɡlows;1
ɑɹt͡ʃɛɹi;1
kɛɹ̩ɪn;2
ɑɹɡwtə;4
ɑtɹɪt͡ʃə;1
ajfow;6
vajpdən;1
kɛɹiə;1
kɑnɛsənz;3
kəsini;1
t͡ʃismænii;1
kʌvənji;1
kjunfow;1
ɪliəfi;1
stits;5
ɪɹ̩ubɛsənz;2
sibɹ̩;2
ɡɹæntɪs;1
fɹəsiə;1
ɹ̩owlpɪs;1
ɹ̩ɑtɹɪt͡ʃə;1
məlpɪs;1
ɡɹowfi;2
ajɑdəkɹowə;1
lɑsini;1
kʌnowsə;1
lænəɡ;1
kɹɑdɪs;2
munɛii;1
stɪi;1
pæsɛɹi;1
ɡowpæp;1
kɹɪd;1
pɪmɛliojdz;1
pini;5
plʌt͡ʃisiə;1
dɹus;3
spɛktəbəlɪs;2
wɛli;1
stɹəɡowsə;1
əkik;3
tɛɹ̩ɛti;1
hækæpɪɹi;1
lownin;2
dɔɹin;5
ejpɪɪs;1
bpt;2
ɡəsəl;5
nɑmi;2
sɹ̩d͡ʒidɛz;1
kʌlkɪn;3
klɪdi;14
kɹejs;1
ədliə;1
sɛdim;1
mətupɪɹi;2
mətupi;1
ɡɔlw;1
ɑkɹajts;8
ɡɹɑkvow;1
bɹʌz;1
ɹajdɛsin;1
ɡɑkəld;6
jæʃɑd;1
ultə;1
t͡ʃæʃmə;1
vajtɛns;4
ʃowni;2
tɛkstæb;2
mawdɑni;1
hælɪt;1
kɑɹsələn;1
kəlɑdəz;1
mawudə;3
bejdəm;3
ɛkɹajs;1
dədki;2
dɛɹəki;7
ɪɹ̩s;1
lɛɹjɛnəs;1
ɡɪŋk;1
ɡzɛljəl;5
sajtɛl;1
hæski;1
ajpejkjej;1
kkajɛnəs;2
kʌmjə;1
mɛsədaji;2
mɹsəl;1
mtɛɹɪk;1
ɔɹhænaji;2
kɹævu;1
jælɪft;1
jɹkɑli;1
jɹkjɛnəs;1
pæmkɹ̩;1
kubu;8
swɪd;5
ajsəlɛkts;1
bɛləz;2
ɹtowl;2
dowləmənz;5
dowləmin;3
sɹ̩ɡəmajdz;1
ɡɪmpi;1
wɑkii;1
lajkət;1
bæʃɪɹəd;1
tɹ̩ikh;1
ʃəwæhɪd͡ʒəl;1
ɔləj;1
sɛjæd;1
tuzə;1
vmzb;1
sbd;2
təkɛɹ;1
kvɹ̩;2
kələp;7
ʌə;1
pbu;1
tɪski;2
dɑki;1
miʃkin;1
kʌlɪnz;1
blʌvɹdi;1
əɡæst;1
bowltənɪski;3
əbɪlajts;2
tætowp;2
tækɹɔs;2
dɪsf;5
dɪtɹiɡənz;1
ajsɑɡ;1
ɛlt;1
bajɹ̩ək;1
nojdəl;2
zksu;1
ɑksow;1
æɡnz;2
hɔʃajt;2
ztɹæks;11
kɪfm;3
kswv;1
nɑɹɛl;1
pz;2
ækɹ̩d;1
mɛdɹə;3
lajkɪn;1
kæθɛks;1
ɡɹænəl;1
zɹow;1
ɑsejvɛs;2
zɪnsɹ̩;1
pʊɹow;1
əlejvɛz;1
bɑɹ̩ək;1
ælvɹɛz;1
tɹæsviə;1
tlɛz;1
ɹowdɪmɪɹow;1
ɑɹsiow;1
bælɛzə;1
bowtɛl;1
ɪstejp;1
ɪzktəl;1
lɑtf;1
kəmɛɹow;1
sɪfɹɪn;1
ɡudiow;3
æmədɔɹ;4
kɑsəl;2
t͡ʃɛd͡ʒu;1
nkwəz;1
mæɹɪt͡ʃələ;1
ʃejbəl;1
vɛnsɪz;2
mælpi;1
fwɛntej;2
stəkwiow;1
d͡ʒɛnɑɹow;1
ɹʌskwi;1
ɡɑvɑldn;1
mowdɛstow;2
owlvɛɹə;3
tʌfi;1
ɡælvn;4
ɛlizɹ̩;1
tɪbɛz;1
ɡɑdoj;1
ɡwizɑɹ;1
bældɹ̩əz;1
fɹæɡwɑs;1
lɑbæsti;1
hiɡɛɹə;1
ɪiɡɛz;2
d͡ʒɔɹdn;1
ɑɹzejt;1
lɛdɛz;2
ɛfɹn;2
mɛndvəl;1
mɑlvi;2
lɪzɹ̩;1
zɑtɹejn;1
vejlowz;1
owkɑɹ̩ən;1
mɛln;2
hejsəz;1
ɔɹv;1
mojaw;1
nowɡɛɹə;3
ɡɪliə;1
nɔɹzə;2
ows;4
sɑməjowə;1
hɪldɪb;1
ɑvejl;1
dɹɑzə;1
pɛnɪt͡ʃ;1
pɹ̩ɛzn;2
sowbɛɹə;1
ɛməɡdiow;1
pɹɛzə;1
ɡejmɛɹow;1
jɹin;1
ɹæskn;1
sɑmɑniɡow;1
vejdnɛɹə;1
bɹ̩lən;1
lejsiɹ̩;2
nædiz;1
məkɛɹiow;2
ɹæɡɑz;5
ɹʌsɛk;1
ɡɑt͡ʃəkowə;1
sɪlɹ̩;1
tij;2
sowlɹzɑnow;3
tæɡoj;1
dəpəl;1
lɛtə;1
jɹ̩ɪstɡui;1
əbʌndɪs;1
fɹowln;1
lɑlow;1
tɑtej;1
bɪɹiə;1
viɔɹnɹ̩i;1
zəmɔɹə;3
howmɹ;1
zɑɹɑzə;1
əkɹəs;1
ɹɛvɪɡ;4
ajitɹ̩z;1
bɹajzək;1
ʃwəbən;6
mejltv;1
wftks;1
wzvn;1
læntæboj;2
blɑɡsajt;1
ʃæfɹɔθ;3
kɑwɑnə;1
mələɪkʌθu;3
mələɪkuθ;3
dəvɑkɑn;1
najlɑv;1
læu;1
t͡ʃɛɹ̩əkən;1
θɛkʌmpə;1
væuθ;1
ækejd;13
mɛɹiz;5
vɹ̩dejl;1
ɡɹɛistɑnz;3
dɛɹivɪl;1
kɛmpsi;1
mæksvɪl;1
kuləm;1
ɹ̩bənvɪl;2
ɡajɹə;1
mʌd͡ʒi;1
ɡawɹə;1
əbɑɹ̩əbɹən;1
wajɑ;1
jæŋz;1
mɹ̩ɔŋ;1
kowbɔ;1
lɪmɹ̩;1
nɑwɹθə;1
kɑɹdɹows;1
bɪlowələ;1
ɡlɛnɹki;2
wɑɹɑtə;2
bɛɹɪmə;1
pɑɹpə;1
iædz;1
d͡ʒədəsi;4
sɪstɹow;2
wɪni;1
vɪsti;1
ɡɹəsɪl;2
ɡɹejmɪniə;1
dəlajl;1
ɡɹowsɹi;1
ɡwɑdɔlu;1
hejɡɹ̩upi;1
hæləfi;1
kɹ̩ziænə;1
fɹ̩θi;1
tɛnuikɔlɪs;1
wɪt͡ʃi;1
əɡɹif;1
fɪɹown;12
mɑsɑbu;1
kikut͡ʃi;1
mɑsɑhikow;4
ʃiɡə;1
ʃɪɡnɔɹi;1
jowʃɪz;1
spɛsɪtv;1
jowsuk;5
əwæzu;1
it͡ʃiku;1
sajmaj;1
ʃʊf;1
lajkænə;1
tsʌt;2
ɹojdɪŋɹ̩;3
dɪw;4
hɑzən;2
mɔɹiow;1
ʃɪzuow;1
mɑsju;1
tɑkjɑnə;1
nowbjujə;3
əbɑjɑʃi;4
məɡowkow;1
un;2
ʃuit͡ʃi;1
it͡ʃiiɑnə;1
d͡ʒjjuku;1
hɔɹikowʃi;1
ɑsɑkow;1
kizu;2
pɑhi;2
læfən;1
nawt͡ʃi;1
t͡ʃɪzukow;2
hajɹukow;1
tɑnojə;1
kɑtəkɹ̩ɪs;1
tɑdəhikow;1
kɹowsə;3
zæbɹ̩;1
mejkow;1
sejtə;1
sukoj;1
nowdəm;1
ʃɪzuku;1
mækɑi;1
sɪɡɹ̩n;1
tsumə;1
nowbjunə;3
sæku;1
nɑku;1
ʌjows;1
ɑɹɑkɑwə;1
hɑmɑmow;1
ɡejowʃi;1
mɹum;1
kɪt͡ʃɹ;1
sɛɹəʃ;1
nɪt͡ʃɪɪbi;1
ʃɑku;1
kɑwət;1
sumejd;1
kət͡ʃɪbuɛ;1
hɑt͡ʃi;1
mædəɡ;12
tɔləəl;3
mædɑks;1
tɑnɪɹæl;1
tɹɛmədɔɡ;1
næntl;1
tojld;1
mɪnf;1
fɔɹdd;1
mædək;4
ɛɹɪɹi;1
wpæb;1
wkæk;1
dajownɑv;1
pæbn;1
bowskænə;1
pɑbɔn;1
ɡowdɹɪk;3
nowviə;1
tɹɑviə;1
bæzn;2
ɑtɹə;5
ədəbz;1
dʌndɹi;4
lulz;1
sɪw;2
dowləmɪtɪk;3
kɑtswowldz;1
pʌblow;1
bɪθɪn;1
stowi;3
sʌmɹ̩;9
læŋhɔɹn;2
tɑplə;1
bluɪt;4
bɪlk;1
nɑəl;1
tajbsɑɹ̩;1
fæld;2
pɑɡɑnow;2
d͡ʒɔɹd͡ʒən;1
d͡ʒɛnʌt;1
kɹ̩kin;3
mɔɹzi;2
supɹəl;2
zɑbədw;3
ʃɪski;1
kivət͡ʃz;1
mstɪslejvəts;1
stæɹɔst;2
ɹumɪks;1
hɹɑd;2
tɹɑɡz;1
tɪʃkəvɪt͡ʃ;1
pɑəl;2
sɑpihə;1
kəmi;2
ɹajɡejt;5
ʃɪplejk;3
zajtɛk;3
θɹəks;2
ɡstlɹ̩;2
ɹməl;3
dnf;3
tɔɹhowm;2
ɪtæbɹ̩;2
ɹɪln;1
næzɹiow;3
ɪnpow;1
pɹ̩ɑnə;2
t͡ʃupɑnə;1
ɪkniowz;3
kænowəd͡ʒəm;1
t͡ʃɑpu;1
fɹiɡow;6
hawzətən;1
pvɛm;1
θɪst;1
mowtədɑps;1
mowtədɑp;1
owjɛk;9
owkɑdəz;3
æŋɡkɑz;1
lɪmows;1
ɛɹbæɡ;1
zmɪd;1
sɑklejn;1
mɑnt͡ʃɪŋlæd;1
fɪ;2
sklk;2
tɹ̩ejn;1
spund;1
ɹæθi;17
ɹistə;1
kɹɪstɑp;1
θɹəkəθ;1
kætskɹæt͡ʃ;4
siðɹ̩;11
wsɪv;1
fmvz;1
vʌd;1
wt͡ʃi;2
klʌŋkɹ̩z;1
ɛɡm;2
hʌdz;1
ʃowd͡ʒəmp;1
zpaw;1
wzɹ̩;1
ɪɹ̩k;1
owldək;3
fɹiʃhajɹ;1
tɛni;4
lowðɹ̩;4
mɛdowz;1
nɑnæd;1
wowlt;2
dæŋkbɑɹhajd;1
ʃkunkəp;1
huɡskɹ;2
ʃæpən;1
ʌælɹ̩z;1
ɪlt͡ʃ;1
hɑtwɛlz;1
sɛlvɪn;1
dejtəbejs;1
lɪsænu;1
sɛjædz;1
təfæz;2
d͡ʒæɡdɪʃ;1
sʌɹə;1
ɪʃɹæt;3
hʌŋɡə;1
bɑɹpə;1
ʃælu;1
ʃejɹi;1
tɹɛlə;1
dejɡow;1
ɡælpɹ̩;1
pɪtɹəl;1
pɹ̩pən;1
θɹ̩t͡ʃɪz;2
d͡ʒlt;1
ɹowbəθ;2
ajfil;1
tæskbɑɹ;1
ɡɹɑkɹ̩;1
hɪɹɪbəl;1
dɪbɹ̩;1
nɑvəɹu;1
owbənət;1
tɹæsfɪɡ;1
dɔɑɹə;1
ɔɹsk;1
owbʌkhɑv;1
owkhowvt͡ʃɪk;1
stæɹowkɹ̩kɑskajə;1
owbɹɪv;1
nɪnɪlt͡ʃɪk;1
kɑlɪŋzwʊd;1
mæspɪθ;1
lɛənzi;1
kɑnɪɡ;3
ɪstowni;1
flævajps;2
həmət͡ʃə;1
blʌntɹ̩;1
mækɪndɹ̩;1
mækɪndɹi;1
towpiliə;2
ɡwɑk;4
ɡwɑŋk;2
ʃɹʊuuu;1
bʊʃvɪld;1
ɔɹɪd;1
ejtɛlɹ̩;2
bajvən;1
ɔɹɪkts;1
blɛzməl;1
mjʊɹid;1
zɛɹəs;1
biɑnəs;1
pədejts;1
ɹawsɪt;1
t͡ʃowsi;1
kɑviə;1
ɡæləɡojdz;1
pajd͡ʒɹ̩i;1
θɹs;1
vɹ̩vəts;1
pɑtəz;3
ajsɹ̩əs;1
kɹ̩ki;1
bdiowɡæl;1
t͡ʃɑɡæl;1
bɪnəə;1
ɪktəniks;1
ɡɹajps;1
kæfɹə;1
bɛɹɪŋɡow;1
mɛlənowsɛfə;1
pjʊɹiə;1
spɑɹsə;1
pifawlz;1
θɹɪɹhɪnt͡ʃɪs;1
kɔɹvəd;1
tɛɹɑps;1
stɹuθajow;1
ejfɹæojdz;1
ɹənz;1
ɑɹdiow;1
kɛɹ̩ənz;1
ɛtəfɹɪnəs;1
tɹəlis;1
tajləp;1
bɹojdz;1
ɹɑnɪvɔɹəs;1
wɑlbɹ̩;1
nəkɹowsɪɹ̩ts;1
mownɑt͡ʃəs;1
bejtɛlɹ̩;2
tɪɹ̩æθəpiəs;1
ɛkaw;1
ɹiowksi;1
stɛfənow;1
hejmɹ̩kɑps;2
hejmɹ̩kəp;3
lajowtowz;1
əlɑpəkən;1
əlajts;1
kæbk;5
wdæm;1
wvu;1
wbm;1
ɡɹtsn;1
bɛθd͡ʒ;2
downɑnji;2
ziən;2
lɛɹtɹ̩;1
kɹɪsɑθɹ̩;2
nəfɹow;5
ajowmə;4
nowfən;1
ajɑɡlu;2
θɪɑɡlu;1
mʌswɛl;3
lændɹ;1
kisi;5
ɹækənɪts;1
t͡ʃejlow;1
pɪvət;1
d͡ʒɛnɪfɹ̩;1
mʌʃuaw;1
nædɪɡ;6
wajldɪst;2
ɪŋzvɹ̩;1
t͡ʃɛlmɹ̩;1
ɡlib;2
ɹ̩zvɪl;2
klowz;1
nihzləm;1
kʊɹəz;3
zdɛmɪɹ;5
sɑkɪp;1
ɛsəz;1
splɪnts;1
ɪθən;1
t͡ʃɪlkwɪn;2
fɹɛɹ;3
pksajz;3
wzks;23
t͡ʃowkzlæm;1
ɛtəks;1
ɪwænt;1
pɹawɹɛslɪŋ;1
hawkənz;1
ɹælfs;1
wɑdəl;44
wkbd;6
wmɪd;5
kbɛt;14
wdɪv;8
wwd͡ʒ;2
fɑksbɑks;1
pɹənɹ̩;1
spɹɪt;1
tejbəlɪŋ;1
kɹɑɡlows;11
lɪtɹ̩əlis;1
dawdæn;1
lɔnj;1
bæɡləŋ;1
mowldaw;1
ajlɔɹ̩;1
dæli;2
jɪɹɔŋ;2
dɹɛɹ;1
ɹənɪks;3
ɹənɪd;6
najktajbə;2
səlɛlkə;2
tɹəvɑli;1
ɹɑvɑsi;1
mowdæk;6
hænəkɑɹ̩;6
dubowisi;1
kɹʌθə;4
næmɪɹ;4
θɪi;1
blɪŋd͡ʒɹ̩;13
lɔnɡi;1
tajsowni;1
jejdɛɹə;1
ejlmɛɹi;5
d͡ʒɛsiz;1
klɛts;3
swɪvəlz;2
ejæs;11
ɹʌɪd͡ʒ;3
tɹɛɹiə;1
ɡlɑsi;1
mɔɹujə;1
bʊɹawə;1
d͡ʒuni;6
d͡ʒɛɹiz;5
ɡlɛdzwʊd;1
nɑɹəl;2
ɛɹdz;1
lumiə;2
lejkəm;9
nɑnɛktis;85
liui;2
zɪzən;1
tɛnəsɹ̩;1
wɔlsɛnd;6
kəhɪbə;5
ɡejtzhɛd;1
ædəmstawn;1
tæθəm;1
ɡɹ̩mɪʃ;1
sɔtɛl;1
ɹɑwɔɹ;1
kuɡi;6
klowvəl;1
mɛɹubɹə;15
lɡæz;1
fɹɛnt͡ʃs;1
ɹænzlajdz;1
kɑbɑɹi;1
sidowti;1
mɪlpɹ̩;1
ɡunə;1
pɹɛɹijuwʊd;1
blɪði;2
dətɹɑf;2
vejpɑɹ̩;2
busuən;1
ɑɹ̩ətuni;1
d͡ʒikow;2
tælubæŋ;2
niʃikɑwə;2
mækək;2
sivɔŋɡks;2
dθɔŋ;1
niŋ;2
spɪsəl;1
dɛlɪŋ;3
fɹ̩nɛɹi;1
fɪnt͡ʃi;1
stowlpej;1
hæʃinəs;1
hɪkədaj;2
ɪbɑnow;1
d͡ʒɹu;2
kædɑɹ̩sɑni;1
kejʒiænəs;1
kɪzɪɹi;1
hkɑŋ;1
lawhɑkɪndaj;1
t͡ʃuejŋkɹ̩n;2
dɪskt;2
lɔŋɡt͡ʃwə;2
nɑpum;1
bajbɹɑn;1
mækɹəɡ;1
niɡɹ̩;1
siɑnəs;1
mɔlɪn;1
dipi;1
kɹɪks;9
kɹowtɪm;1
kwɑɹd;1
nəməjejaj;1
nəmaji;1
ɡajɛnow;1
tajdɪs;1
pojlɑni;1
kwæŋɡn;1
mækt͡ʃaj;1
lɑbət;2
ətowdɹ̩;1
sajsɪkdɑɡu;1
hʌstɪd;1
jutɑɹə;5
vɪsajənəs;1
nænɔɹænə;7
tɑŋn;1
fɑnɪkɹ̩;7
ənəs;1
kəpɛlən;2
fɪsjow;1
hɛlsən;1
kɔpund͡ʒi;5
nɔɹkɛstɛɹi;5
sɔɹkɛstɹ̩;6
najɑɔɹkɛstɛɹi;1
lɑtɪs;1
tfow;2
mɑnɪskə;1
julɛbɹɡz;1
ɔɹkɛstɛɹi;2
mɑɹɔɹ̩kɛstɹ̩;1
tɹəbəθ;1
jliɑp;1
ləskən;1
sajtəts;1
tɔɹkɛstɹ̩;1
tɛknɪkow;1
tɛknajkɹ̩;1
fɛnəs;2
dɛsd͡ʒu;1
fəniɹk;2
bɑt͡ʃumɹ̩;1
mɔɹk;1
slawtɹ̩n;2
mʌndɹ̩;1
fənəs;6
ɡɹ̩zɛnɪk;1
hɑfkəpɛl;1
ɛlbfəl;2
bɹʌnswɪk;1
fnuld͡ʒmsvit;1
sowlɪsti;1
pɑmɛɹɪɡ;1
pɛtɹutsəl;1
fownɪʃ;1
blæɑ;1
sɔɹk;1
dɑmsɪm;1
fownɪkɹ̩n;1
tiænsənd;4
vɑɹsow;1
wɑbɹzɪ;1
bɛŋkiən;1
fownɪkowə;1
kədəkws;1
mjuzɪkɔl;1
tɹ̩θɹ̩;2
svɪzɛɹə;1
kukʊɹow;1
hɑɹt͡ʃ;1
wɹ̩θvɪl;4
ɡɔɹɹ̩;5
mɑswəmi;3
ɡowpənəθ;18
sejnɪk;2
ʌæz;6
mæljə;4
nsɑp;1
ədən;1
næʃɪk;1
sʊɹ̩ɹɑi;1
judɑn;1
hownɪɡ;3
towd͡ʒɪniz;5
huiə;6
klinow;1
lɑɹænə;1
ɑmələps;2
fɪɡtɹi;2
kowldejl;1
mejhɹ̩;1
dɑsɪl;2
mejdɹ̩;1
nawɹə;2
əlɑwə;1
hɹ̩stvɪl;2
ʃɹ̩st;2
wɑɹun;3
ɹɔi;2
əskɪn;1
mɛðɹ̩əl;1
hɛnskənz;1
lʌndɪl;4
ɡɹinəkɹ̩;1
sæksi;1
majɹɪs;2
ʃawʃ;1
t͡ʃætswʊd;1
ɡlejdɛsvɪl;2
lɑŋvɪl;3
ɹɪvɹ̩vju;2
ʒənɛl;2
dənun;1
uki;1
kɑlɪjən;1
ɪŋsiə;1
sædlɛajɹ;1
ʃejnz;1
dɹut;1
ænlək;1
θɪvɔŋ;1
ɹowvɪl;4
bɑɹnɹ̩;2
θejm;1
ɡʌnts;2
dɑd͡ʒəm;2
nʌfɪŋk;2
ejvɪŋ;1
bæskɹ̩vɪl;3
tɛŋkɹ̩t͡ʃən;1
hajɡɹ̩;1
bænkzmid;1
dejsvɪl;1
pɛtinowz;2
ɡajmiə;1
ɪlə;1
ɹiɪlə;1
jæŋkələl;1
mejnɹu;2
mɑnɑɹə;2
pəlɹ̩æŋ;1
mɪkələ;2
əbɪnə;1
ɑdɑminə;1
kɛmps;1
d͡ʒɛntvɪl;1
ɪldɹ̩i;1
nɪlɪkwɪn;1
wækul;1
ɹætul;4
wjɔŋ;8
kɹɪŋd͡ʒi;1
bləwɔɹ;1
tawɹəd;1
wɹ̩ownow;4
ɹænzlajd;5
tʊŋɡɑb;2
ɹɔvin;1
bɹ̩ʌm;1
siksbɹ̩;3
mtjɹ̩z;1
sθɹi;1
pɛstəl;1
bɹɪθ;4
sɛksbɹ̩;2
tajnəməθ;1
tɡt;14
najtwɪʃ;2
ɡæfv;3
sɹɔθ;1
hɔɹɡ;1
hɔɹɡə;1
dɪnit͡ʃ;1
d͡ʒajdəl;1
skɔɡ;1
ɡɹɛɡɹ̩;1
lejzəl;1
fɪɹænə;1
bɹænə;1
lowpɑ;1
pɹuvəst;1
kɪŋsklɪf;1
kænd͡ʒi;1
ʊɹəm;1
tuun;1
ʌmbi;1
wɔlt͡ʃə;3
kwɪɹɪn;2
ɡwajdɪɹ̩;2
nəmoj;1
ɡizsən;2
najdɹ̩n;1
shajm;1
sɪʃajm;2
hætstət;2
tɹʌt͡ʃ;3
lɑdəl;1
jæɹəl;2
dɑminəl;2
bæŋksə;1
əmæɡ;1
dɹɪɡhəm;1
lɡɑ;2
owejkʃɑt;6
kɑbown;1
kælɑɹ;1
bɹʌksn;1
kɹejkən;2
mɹɪðɹ̩;2
ɡowdɹi;2
ɡɑlʊk;1
kʌndəl;1
tɪnəni;1
wɑntəbæd;1
tɛmow;4
dowbəlɪn;1
kɑɹɡəl;1
wɑtəm;3
mæʃownə;5
owlætund;2
owlət;2
əlæʌlɔɹən;2
ltnd;1
dæps;1
bəkɑɹ̩;1
spɔɹtɪn;2
ənɛk;2
wowpowpow;1
dɹ̩vlə;1
kɹɪklow;1
skɑɹədi;1
kɪən;1
mvisə;2
bæŋkowl;1
skowvɪts;1
stɑɹhajpəp;1
mɛlɔ;1
stowmiow;6
ɛvɹimnz;1
pɪniowz;1
pajɹd͡ʒ;1
ɛɹ̩əm;1
tsəd͡ʒɛzi;1
dɪɡow;3
sɪnɪks;1
tɛzɹow;1
sajsəd;11
dkæm;3
hajtɛk;1
lkfp;1
ɹɪskɑn;1
vɹsk;1
ɹkspk;1
dɛskstə;2
wʊdəkɹ̩;1
væsɛɡi;1
bɡɑ;2
ɹmks;10
æmkɹ̩;1
spɹul;2
lɛnɡɪɹ;1
tlbz;1
stɹowmajɹ̩;1
ɛkəwə;1
mfləps;1
tejɡɹæm;1
ʃɑɹejzə;13
ʃɑɹɛz;1
ʃɑɹizə;1
kɑmʃə;4
kawmʃə;2
ɡændɑb;1
pud;1
ajmæmzɑdɛ;1
t͡ʃɑæd;1
ɔɹt͡ʃajni;1
fib;1
ɡɑɹud;8
nləks;6
fajbɹks;1
ʌajtɛŋ;6
ɹilowsə;3
ələlɹ̩;1
fɛɹɛɹow;1
pɪdiow;1
sɛzɹ̩;1
kɑbɑhəɡ;3
kowdiɹə;2
kwinən;1
sejzən;1
sʌnkɪst;3
pbəl;2
mæɡsənɑk;1
d͡ʒuniow;3
mitiz;1
d͡ʒusɹ̩z;2
bojət;3
dʊɹəmdz;13
bifajz;1
sɛmajz;9
kejɡɹ̩z;1
tɹ̩kwin;1
əd͡ʒɑni;1
kæɹəwɛl;1
bɑɹɑkow;3
məklɛɹi;2
ɹiowlz;1
ɹowzɛl;1
fɹiθɹow;1
lɹ̩ɔŋ;1
fɑnɑt͡ʃi;3
fɹiθɹowz;1
bɔɹbow;1
tɹpæŋ;4
towpɛks;3
wɑki;3
ʃowpɪnəz;1
mɛpænə;1
hɛɹjæs;2
juɑp;1
næbd;1
θɔs;8
nejf;2
əbəl;3
ɑvɛnidow;1
spɑɹkəld;1
wɛnowtm;1
bænt͡ʃɹow;3
bejtæŋ;2
dæmiən;1
pɪnəz;2
nɑnoj;1
liɡɛz;1
sajtɹ̩;1
kejɡɹ̩;1
d͡ʒejpi;1
d͡ʒæzəl;4
d͡ʒv;24
d͡ʒɛɹɑn;2
umɪst;1
owtɑsə;1
ɹ̩dəl;4
d͡ʒɛnɪkɑn;1
ɑzdəmɪɹ;1
kɹejvənz;3
lmɹ̩;1
æklɔɹəbən;16
tɪliʃə;2
owlɛθɔl;1
hkb;7
fajɹɪn;1
tæt͡ʃlɔɹəbən;1
zənɪθi;1
klɔɹɔɑɹnz;2
owtɑks;1
dætɪl;1
mɹf;3
lɡt;2
kjubɹɪn;2
wajtzɹ̩;2
bowɡ;2
vlɛni;10
skuɛni;2
vælɛni;1
vɑliə;11
pojiti;1
mdli;1
mənowl;1
ɹɛnəu;1
tənɪtzə;1
mjulɪɹ̩ɪs;1
t͡ʃɹ̩t͡ʃt;9
ɡɹɑsɪkɹ̩t͡ʃ;1
sɑliz;1
t͡ʃɹ̩t͡ʃɪŋ;1
majɹɛks;33
klɔɹd;1
towmajɹɛks;1
dɹɑmajɹɛks;2
ajɑmk;1
ɪkləp;2
kiɹkejɡɑɹ̩dz;1
tɑlowɡə;1
dɹɡnɛti;3
mɡjɹ̩əl;1
bejnow;2
ɑpɹiə;1
towbz;1
hejd͡ʒəl;4
lɪpu;1
ɹæfikl;1
næfiz;3
ləfejbɹ̩;2
sɛɹaj;2
bæhut͡ʃul;2
bɑdiswɹ̩v;1
ɡkməl;1
dizəlz;1
ɹɑɹdz;3
ɪnɑɹi;1
kɔsts;1
klɔɹd͡ʒi;4
klɔɹ̩;3
nɹ̩di;1
plɔdz;1
plʌki;2
mɑowə;28
mejɑb;1
lælkəl;1
t͡ʃowlən;1
pækowt;1
fɛɹowmin;1
t͡ʃɪmɑks;1
næpɹin;1
mejnɹ̩;1
nɑɹdɪl;1
tɑlɑks;1
ɹɑsɪɹajdɪn;1
vɪdəl;3
ɡlɑvə;1
kowstæʃ;1
dukən;1
ɹowzɛɡowld;1
slifɹ̩d;2
zvɑ;1
fɑɡlæmps;2
tejlpajps;1
bɑdɪk;2
vajɑɹənts;1
vɡb;1
tɪtɹɑn;1
bɹ̩nɪŋɹ̩;1
mɪkɛd;1
hɑlowpejnən;4
kojvusɑɹi;2
mænhaj;1
ɡɔɹfɛst;1
tuownələ;10
pɹɔflow;14
pɹvd;1
lænstɹ̩;5
ɪmənojl;1
blʃiənu;2
fɑlənstɹ̩əl;1
lænstɪɹ;1
st͡ʃiɑp;1
skɹɪsɔɹi;1
læti;1
t͡ʃɑvɑkæd;1
tælək;4
pæljɹ̩;2
pɛɹəp;1
vɑθɹ̩;2
ajɹɑt;1
θoj;1
wɑfɪijə;1
mɛnæd;2
kwæfi;1
kʊɹɪkæd;1
pejŋkən;1
nɪɪu;1
vejɹ̩;2
fownwɹ̩d;1
sumɹ̩ɪst;1
lɪvwɛl;1
fownwɹ̩dz;1
mɛɹəb;6
kɹɪŋk;2
kɹejɡi;1
mænɑfski;3
ɹejpinow;1
bowlɪntɪn;5
kɹɪv;2
spɑɹt;2
susɛni;2
tɪnnu;1
lɛɹɪu;1
ɹɛntɪn;1
kɑmik;5
bojild;1
bajzət;1
klɹɡ;1
pædɹownə;1
ɑɹdɪɹ;2
sədejn;5
ejvəz;1
nojɹej;1
ɹɑfɔl;1
nuɡɹ̩ət;1
kɹimiən;1
tɑvɑz;1
ztɹɑv;1
ejviəns;1
najtspɑt;1
tpɹəmɪks;1
pajtɛti;1
bɹənətiə;1
ɑdowbɛti;1
kownɛti;1
ɡulu;1
kɔstti;1
fjuziə;1
d͡ʒowɪkə;1
mɹ̩ɛni;1
plowpu;1
miowvɛni;1
dɪmnsɪz;2
bɑləm;1
mɪtɹu;3
pɹunɹ̩;1
